source_url,target_url,status_code,preserve_query_string
https://blues.ru/data/albumview.aspx?cdid=140,https://blues.ru/review/review-thats-right/,301,false
https://blues.ru/data/albumview.aspx?cdid=141,https://blues.ru/review/review-hittin-the-note/,301,false
https://blues.ru/data/albumview.aspx?cdid=142,https://blues.ru/review/review-electric-storyland-live/,301,false
https://blues.ru/data/albumview.aspx?cdid=143,https://blues.ru/review/review-let-s-roll/,301,false
https://blues.ru/data/albumview.aspx?cdid=144,https://blues.ru/review/review-live-one/,301,false
https://blues.ru/data/albumview.aspx?cdid=145,https://blues.ru/review/review-travelin/,301,false
https://blues.ru/data/albumview.aspx?cdid=147,https://blues.ru/review/review-shake-that-thing/,301,false
https://blues.ru/data/albumview.aspx?cdid=148,https://blues.ru/review/review-key-to-love-celebration-of-music-of-john-mayall/,301,false
https://blues.ru/data/albumview.aspx?cdid=149,https://blues.ru/review/review-ride-til-i-die/,301,false
https://blues.ru/data/albumview.aspx?cdid=150,https://blues.ru/review/review-spirituals-gospel-dedicated-to-mahalia-jackson/,301,false
https://blues.ru/data/albumview.aspx?cdid=151,https://blues.ru/review/review-wrong-side-of-the-street-2/,301,false
https://blues.ru/data/albumview.aspx?cdid=152,https://blues.ru/review/review-long-overdue/,301,false
https://blues.ru/data/albumview.aspx?cdid=153,https://blues.ru/review/review-two-hands-one-heart/,301,false
https://blues.ru/data/albumview.aspx?cdid=154,https://blues.ru/review/review-the-wig-flipper/,301,false
https://blues.ru/data/albumview.aspx?cdid=155,https://blues.ru/review/review-blues-in-the-dark/,301,false
https://blues.ru/data/albumview.aspx?cdid=156,https://blues.ru/review/review-shifting-into-gear/,301,false
https://blues.ru/data/albumview.aspx?cdid=157,https://blues.ru/review/review-i-feel-like-goin-on/,301,false
https://blues.ru/data/albumview.aspx?cdid=158,https://blues.ru/review/review-gratitude/,301,false
https://blues.ru/data/albumview.aspx?cdid=159,https://blues.ru/review/review-indigenous/,301,false
https://blues.ru/data/albumview.aspx?cdid=160,https://blues.ru/review/review-atomic-electric/,301,false
https://blues.ru/data/albumview.aspx?cdid=161,https://blues.ru/review/review-blues-singer/,301,false
https://blues.ru/data/albumview.aspx?cdid=162,https://blues.ru/review/review-long-as-i-have-you/,301,false
https://blues.ru/data/albumview.aspx?cdid=163,https://blues.ru/review/review-guess-who/,301,false
https://blues.ru/data/albumview.aspx?cdid=164,https://blues.ru/review/review-hoodoo-man-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=165,https://blues.ru/review/review-lovejoy/,301,false
https://blues.ru/data/albumview.aspx?cdid=166,https://blues.ru/review/review-blues-for-elvis-albert-king-does-the-king-s-things/,301,false
https://blues.ru/data/albumview.aspx?cdid=167,https://blues.ru/review/review-the-lost-session/,301,false
https://blues.ru/data/albumview.aspx?cdid=168,https://blues.ru/review/review-new-orleans-heat/,301,false
https://blues.ru/data/albumview.aspx?cdid=169,https://blues.ru/review/review-notice-to-appear/,301,false
https://blues.ru/data/albumview.aspx?cdid=170,https://blues.ru/review/review-hard-core-package/,301,false
https://blues.ru/data/albumview.aspx?cdid=171,https://blues.ru/review/review-last-of-the-british-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=172,https://blues.ru/review/review-new-year-new-band-new-company/,301,false
https://blues.ru/data/albumview.aspx?cdid=173,https://blues.ru/review/review-banquet-in-blues/,301,false
